url,title,price,Балкон,Балкон остеклён,Безопасность,Бывшее общежитие,Возможен обмен,Высота потолков,Год постройки,Город,Дверь,Жилой комплекс,Интернет,Квартира меблирована,Парковка,Площадь,Пол,Санузел,Состояние квартиры,Телефон,Тип дома,Этаж
https://krisha.kz/a/show/762264787,"2-комнатная квартира · 68 м² · 15/17 этаж, Бектурова 4/6",36000000〒,балкон,,"домофон, сигнализация, видеонаблюдение",нет,Нет,2.75 м,2020,"Астана, Есильский р-н",деревянная,Алтын Шар 2,проводной,полностью,,"68 м², Площадь кухни — 20 м²",ламинат,совмещенный,,нет,панельный,15 из 17
https://krisha.kz/a/show/1008884483,"3-комнатная квартира · 65.6 м² · 5/12 этаж, Жумекен Нажимеденов 28",57570000〒,лоджия,,"домофон, кодовый замок, видеонаблюдение",нет,Нет,3 м,2025,"Астана, Сарайшык р-н",металлическая,Dauys,,полностью,паркинг,65.6 м²,ламинат,совмещенный,,,кирпичный,5 из 12
https://krisha.kz/a/show/1006383753,"5-комнатная квартира · 252 м² · 3/4 этаж, Иманова",126000000〒,,,,нет,Нет,3.2 м,2007,"Астана, р-н Байконур",деревянная,Астана Сити,,полностью,паркинг,"252 м², Площадь кухни — 18.7 м²",ламинат,2 с/у и более,,,кирпичный,3 из 4
https://krisha.kz/a/show/1010520661,"3-комнатная квартира · 62 м² · 7/10 этаж, Аблайхана 47",33000000〒,,,,,Нет,2.5 м,1991,"Астана, р-н Байконур",,,,,,62 м²,,,,,монолитный,7 из 10
https://krisha.kz/a/show/1009409554,"2-комнатная квартира · 49 м² · 8/19 этаж, Туран 39 — Хан шатыр",55900000〒,балкон,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон, консьерж",нет,Нет,3 м,2024,"Астана, Нура р-н",деревянная,Evolution,проводной,полностью,паркинг,49 м²,ламинат,совмещенный,свежий ремонт,нет,монолитный,8 из 19
https://krisha.kz/a/show/1007949846,"2-комнатная квартира · 63 м² · 4/12 этаж, Хусейн Бен Талал 28",46500000〒,,,,нет,Нет,3 м,2021,"Астана, Есильский р-н",,Angleterre,,,паркинг,63 м²,,,,,монолитный,4 из 12
https://krisha.kz/a/show/1006193153,"2-комнатная квартира · 66 м² · 3/9 этаж, Байтурсынова 22",31500000〒,,,,нет,Нет,3 м,2024,Астана,,AMANAT,,,,66 м²,,,черновая отделка,,монолитный,3 из 9
https://krisha.kz/a/show/1003567701,"3-комнатная квартира · 95 м² · 6/11 этаж, Туран 89",36000000〒,,,,нет,Нет,2.75 м,2025,"Астана, Нура р-н",,Cosmic City,,,паркинг,95 м²,,,черновая отделка,,монолитный,6 из 11
https://krisha.kz/a/show/1009204648,"1-комнатная квартира · 40 м² · 12/13 этаж, Орынбор 10/2",33900000〒,,,,нет,Нет,3 м,2020,"Астана, Есильский р-н",,Inju Arena,,,паркинг,"40 м², Площадь кухни — 9 м²",,,,,монолитный,12 из 13
https://krisha.kz/a/show/1003567701,"3-комнатная квартира · 95 м² · 6/11 этаж, Туран 89",36000000〒,,,,нет,Нет,2.75 м,2025,"Астана, Нура р-н",,Cosmic City,,,паркинг,95 м²,,,черновая отделка,,монолитный,6 из 11
https://krisha.kz/a/show/1009204648,"1-комнатная квартира · 40 м² · 12/13 этаж, Орынбор 10/2",33900000〒,,,,нет,Нет,3 м,2020,"Астана, Есильский р-н",,Inju Arena,,,паркинг,"40 м², Площадь кухни — 9 м²",,,,,монолитный,12 из 13
https://krisha.kz/a/show/1009038795,"3-комнатная квартира · 74 м² · 2/9 этаж, Калдаяков",33500000〒,балкон и лоджия,,,нет,Нет,2.7 м,2022,"Астана, Сарайшык р-н",,"Баскару 2, 3, 4, 5",,,паркинг,"74 м², Площадь кухни — 32 м²",,совмещенный,,,кирпичный,2 из 9
https://krisha.kz/a/show/1001433335,"3-комнатная квартира · 107 м² · 9/10 этаж, Кудайбердиулы 17",35450000〒,балкон и лоджия,,"решетки на окнах, домофон, кодовый замок, сигнализация, видеонаблюдение",нет,Нет,2.8 м,2014,"Астана, Алматы р-н",деревянная,Мунар,через TV кабель,полностью,паркинг,"107 м², Площадь кухни — 20 м²",паркет,2 с/у и более,"не новый, но аккуратный ремонт",есть возможность подключения,монолитный,9 из 10
https://krisha.kz/a/show/1010536879,"2-комнатная квартира · 60 м² · 9/9 этаж, Е 797 2",36500000〒,,,,нет,Нет,3 м,2024,"Астана, Нура р-н",,Атамари,,,паркинг,60 м²,,,черновая отделка,,кирпичный,9 из 9
https://krisha.kz/a/show/1003071398,"2-комнатная квартира · 50.5 м² · 3/5 этаж, Сатпаева Кажимукана",24000000〒,лоджия,да,,нет,Нет,2.5 м,1981,"Астана, Алматы р-н",металлическая,,,частично,,"50.5 м², Площадь кухни — 7 м²",ламинат,раздельный,свежий ремонт,,панельный,3 из 5
https://krisha.kz/a/show/1009652165,"3-комнатная квартира · 124 м² · 20/20 этаж, Кайым Мухамедханов 6/1",120000000〒,,,,нет,Нет,3.3 м,2026,"Астана, Нура р-н",,GreenLine. 4YOU,,,паркинг,"124 м², Площадь кухни — 15 м²",,2 с/у и более,черновая отделка,,монолитный,20 из 20
https://krisha.kz/a/show/1009836755,"4-комнатная квартира · 116 м² · 2/9 этаж, Тауелсиздик 40 — Самая низкая цена",72900000〒,,,,нет,Нет,3 м,2024,"Астана, Алматы р-н",,Baitas,,,паркинг,116 м²,,,,,монолитный,2 из 9
https://krisha.kz/a/show/1010014403,"1-комнатная квартира · 32.81 м² · 10/12 этаж, М. Тынышбайулы 5 — Байтурсынова",19600000〒,лоджия,,"домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2026,"Астана, Сарайшык р-н",металлическая,Tasty,,полностью,паркинг,"32.81 м², Площадь кухни — 12 м²",ламинат,совмещенный,,,кирпичный,10 из 12
https://krisha.kz/a/show/1002067312,"2-комнатная квартира · 52.6 м² · 2/14 этаж, Хусейн бен Талал 41 — Больница УДП",39990000〒,лоджия,да,"видеонаблюдение, видеодомофон",нет,Нет,2.65 м,2024,"Астана, Есильский р-н",металлическая,MoD. Standard,,без мебели,паркинг,"52.6 м², Площадь кухни — 9.8 м²",ламинат,совмещенный,свежий ремонт,,монолитный,2 из 14
https://krisha.kz/a/show/1010076445,"2-комнатная квартира · 46 м² · 1/10 этаж, Сартау 16 — Обаган",20900000〒,,,,нет,Нет,3 м,2016,"Астана, Алматы р-н",,Сарытау,,,паркинг,"46 м², Площадь кухни — 6 м²",,,,,монолитный,1 из 10
https://krisha.kz/a/show/1010571984,"1-комнатная квартира · 29.3 м² · 9/9 этаж, А. Байтурсынова 40",8000000〒,,,,нет,Нет,2.8 м,2021,"Астана, Алматы р-н",,Алтын Отау,,,,29.3 м²,,,,,монолитный,9 из 9
https://krisha.kz/a/show/1009975745,"3-комнатная квартира · 80 м² · 5/7 этаж, Мухамедханова 28б — Пересечение Ч.Айтматова",39900000〒,лоджия,,"домофон, видеонаблюдение",нет,Да,2.7 м,2020,"Астана, Нура р-н",металлическая,,,полностью,,"80 м², Площадь кухни — 12.3 м²",ламинат,раздельный,,,кирпичный,5 из 7
https://krisha.kz/a/show/1008175906,"2-комнатная квартира · 60 м² · 7/9 этаж, E-669 13 — Улы дала, Zuzu центр. срочно‼️",31500000〒,лоджия,,"охрана, видеодомофон",нет,Да,2.85 м,2023,"Астана, Есильский р-н",металлическая,Aiva,ADSL,без мебели,паркинг,"60 м², Площадь кухни — 6.4 м²",,совмещенный,свободная планировка,,монолитный,7 из 9
https://krisha.kz/a/show/1010220095,"1-комнатная квартира · 43.19 м², Е-899 7",от 40080320〒,,,,,,3 м,2026,"Астана, Нура р-н",,GreenLine. Garden,,,,43.19 м²,,,,,монолитный,
https://krisha.kz/a/show/1010480438,"3-комнатная квартира · 90 м² · 12/14 этаж, Сарайшык 7",48900000〒,,,,нет,Да,2.7 м,2018,"Астана, Есильский р-н",металлическая,Лазурный квартал,,полностью,паркинг,90 м²,паркет,2 с/у и более,,,монолитный,12 из 14
https://krisha.kz/a/show/1008685814,"3-комнатная квартира · 86.7 м² · 2/12 этаж, Ахмет Байтурсынулы 14",76000000〒,несколько балконов или лоджий,,"видеонаблюдение, видеодомофон",нет,Нет,3 м,2023,"Астана, Сарайшык р-н",металлическая,Центральный сквер,,полностью,паркинг,86.7 м²,ламинат,2 с/у и более,свежий ремонт,,монолитный,2 из 12
